country,dataset,source_file,observation_level,variable,round,rows_in_round,nonmissing,valid
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,66,1378,1378,1378
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,67,1412,1412,1412
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,68,1406,1406,1406
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,69,1399,1399,1399
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,70,1373,1373,1373
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,71,1357,1357,1357
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,72,1320,1320,1320
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,73,1289,1289,1289
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,74,1278,1278,1278
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,75,1275,1275,1275
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,76,1564,1564,1564
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,77,1538,1538,1538
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,78,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,79,1492,1492,1492
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,80,1478,1478,1478
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,81,1464,1464,1464
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_6,82,1463,1463,1463
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,1,1504,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,2,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,3,1520,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,4,1520,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,5,1524,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,6,1524,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,7,1524,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,8,1523,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,9,1522,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,10,1525,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,11,1523,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,12,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,13,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,14,1519,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,15,1523,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,16,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,17,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,18,1522,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,19,1522,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,20,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,21,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,22,1520,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,23,1517,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,24,1516,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,25,1516,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,26,1514,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,27,1514,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,28,1513,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,29,1512,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,30,1510,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,31,1512,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,32,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,33,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,34,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,35,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,36,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,37,1510,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,38,1509,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,39,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,40,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,41,1505,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,42,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,43,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,44,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,45,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,46,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,47,1504,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,48,1499,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,49,1498,1498,1498
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,50,1495,1495,1495
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,51,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,52,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,53,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,54,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,55,1490,1490,1490
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,56,1489,1489,1489
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,57,1488,1488,1488
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,58,1486,1486,1486
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,59,1484,1484,1484
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,60,1451,1451,1451
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,61,1439,1439,1439
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,62,1429,1429,1429
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,63,1423,1423,1423
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,64,1400,1400,1400
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,65,1383,1383,1383
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,66,1378,1378,1378
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,67,1412,1412,1412
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,68,1406,1406,1406
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,69,1399,1399,1399
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,70,1373,1373,1373
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,71,1357,1357,1357
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,72,1320,1320,1320
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,73,1289,1289,1289
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,74,1278,1278,1278
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,75,1275,1275,1275
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,76,1564,1564,1564
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,77,1538,1538,1538
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,78,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,79,1492,1492,1492
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,80,1478,1478,1478
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,81,1464,1464,1464
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_7,82,1463,1463,1463
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,1,1504,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,2,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,3,1520,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,4,1520,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,5,1524,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,6,1524,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,7,1524,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,8,1523,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,9,1522,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,10,1525,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,11,1523,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,12,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,13,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,14,1519,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,15,1523,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,16,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,17,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,18,1522,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,19,1522,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,20,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,21,1521,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,22,1520,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,23,1517,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,24,1516,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,25,1516,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,26,1514,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,27,1514,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,28,1513,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,29,1512,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,30,1510,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,31,1512,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,32,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,33,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,34,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,35,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,36,1511,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,37,1510,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,38,1509,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,39,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,40,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,41,1505,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,42,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,43,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,44,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,45,1508,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,46,1507,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,47,1504,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,48,1499,0,0
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,49,1498,1498,1498
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,50,1495,1495,1495
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,51,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,52,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,53,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,54,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,55,1490,1490,1490
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,56,1489,1489,1489
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,57,1488,1488,1488
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,58,1486,1486,1486
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,59,1484,1484,1484
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,60,1451,1451,1451
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,61,1439,1439,1439
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,62,1429,1429,1429
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,63,1423,1423,1423
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,64,1400,1400,1400
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,65,1383,1383,1383
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,66,1378,1378,1378
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,67,1412,1412,1412
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,68,1406,1406,1406
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,69,1399,1399,1399
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,70,1373,1373,1373
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,71,1357,1357,1357
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,72,1320,1320,1320
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,73,1289,1289,1289
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,74,1278,1278,1278
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,75,1275,1275,1275
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,76,1564,1564,1564
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,ln_8,77,1538,1538,1538
