country,context,variable_group,variables,denominator_values,missing_values,missing_rate,structural_missingness,ordinary_nonresponse_note,weight_status
Uzbekistan,round_66,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2756,46,0.016690856313497822,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11296,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,raw_score,uzb_fies_raw_score,1412,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,remittance_receipt,uzb_any_remittance,1412,55,0.03895184135977337,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,remittance_amount,uzb_total_remittance_original,1412,1343,0.9511331444759207,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,primary_shock,uzb_any_verified_shock,1412,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4236,46,0.010859301227573183,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,household_size,hhsize,1412,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,age,,1412,1412,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,sex,,1412,1412,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,education,,1412,1412,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,children,l2cu_roster_member_count,1412,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5648,4345,0.7692988668555241,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,location_variables,,1412,1412,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,weight_variables,uzb_popw_unverified,1412,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,round_or_year,round,1412,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_67,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2824,46,0.016288951841359773,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11248,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,raw_score,uzb_fies_raw_score,1406,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,remittance_receipt,uzb_any_remittance,1406,54,0.03840682788051209,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,remittance_amount,uzb_total_remittance_original,1406,1337,0.9509246088193457,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,primary_shock,uzb_any_verified_shock,1406,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4218,45,0.010668563300142247,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,household_size,hhsize,1406,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,age,,1406,1406,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,sex,,1406,1406,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,education,,1406,1406,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,children,l2cu_roster_member_count,1406,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5624,4256,0.7567567567567568,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,location_variables,,1406,1406,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,weight_variables,uzb_popw_unverified,1406,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,round_or_year,round,1406,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_68,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2812,45,0.016002844950213372,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11192,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,raw_score,uzb_fies_raw_score,1399,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,remittance_receipt,uzb_any_remittance,1399,58,0.04145818441744103,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,remittance_amount,uzb_total_remittance_original,1399,1315,0.9399571122230165,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,primary_shock,uzb_any_verified_shock,1399,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4197,45,0.010721944245889922,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,household_size,hhsize,1399,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,age,,1399,1399,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,sex,,1399,1399,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,education,,1399,1399,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,children,l2cu_roster_member_count,1399,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5596,4156,0.7426733380986419,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,location_variables,,1399,1399,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,weight_variables,uzb_popw_unverified,1399,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,round_or_year,round,1399,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_69,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2798,45,0.016082916368834882,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,10984,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,raw_score,uzb_fies_raw_score,1373,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,remittance_receipt,uzb_any_remittance,1373,51,0.037144938091769844,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,remittance_amount,uzb_total_remittance_original,1373,1279,0.9315367807720321,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,primary_shock,uzb_any_verified_shock,1373,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4119,38,0.009225540179655257,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,household_size,hhsize,1373,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,age,,1373,1373,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,sex,,1373,1373,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,education,,1373,1373,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,children,l2cu_roster_member_count,1373,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5492,4032,0.7341587764020393,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,location_variables,,1373,1373,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,weight_variables,uzb_popw_unverified,1373,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,round_or_year,round,1373,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_70,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2746,38,0.013838310269482883,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,10856,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,raw_score,uzb_fies_raw_score,1357,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,remittance_receipt,uzb_any_remittance,1357,47,0.034635224760501106,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,remittance_amount,uzb_total_remittance_original,1357,1242,0.9152542372881356,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,primary_shock,uzb_any_verified_shock,1357,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4071,37,0.00908867600098256,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,household_size,hhsize,1357,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,age,,1357,1357,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,sex,,1357,1357,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,education,,1357,1357,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,children,l2cu_roster_member_count,1357,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5428,3993,0.7356300663227708,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,location_variables,,1357,1357,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,weight_variables,uzb_popw_unverified,1357,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,round_or_year,round,1357,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_71,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2714,37,0.013633014001473839,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,10560,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,raw_score,uzb_fies_raw_score,1320,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,remittance_receipt,uzb_any_remittance,1320,45,0.03409090909090909,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,remittance_amount,uzb_total_remittance_original,1320,1211,0.9174242424242425,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,primary_shock,uzb_any_verified_shock,1320,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,3960,35,0.008838383838383838,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,household_size,hhsize,1320,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,age,,1320,1320,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,sex,,1320,1320,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,education,,1320,1320,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,children,l2cu_roster_member_count,1320,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5280,3955,0.7490530303030303,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,location_variables,,1320,1320,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,weight_variables,uzb_popw_unverified,1320,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,round_or_year,round,1320,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_72,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2640,35,0.013257575757575758,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,10312,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,raw_score,uzb_fies_raw_score,1289,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,remittance_receipt,uzb_any_remittance,1289,48,0.037238169123351435,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,remittance_amount,uzb_total_remittance_original,1289,1181,0.9162141194724592,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,primary_shock,uzb_any_verified_shock,1289,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,3867,35,0.009050943884147919,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,household_size,hhsize,1289,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,age,,1289,1289,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,sex,,1289,1289,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,education,,1289,1289,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,children,l2cu_roster_member_count,1289,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5156,3859,0.7484484096198604,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,location_variables,,1289,1289,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,weight_variables,uzb_popw_unverified,1289,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,round_or_year,round,1289,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_73,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2578,35,0.013576415826221877,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,10224,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,raw_score,uzb_fies_raw_score,1278,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,remittance_receipt,uzb_any_remittance,1278,51,0.03990610328638498,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,remittance_amount,uzb_total_remittance_original,1278,1192,0.9327073552425665,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,primary_shock,uzb_any_verified_shock,1278,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,3834,35,0.009128847157016172,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,household_size,hhsize,1278,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,age,,1278,1278,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,sex,,1278,1278,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,education,,1278,1278,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,children,l2cu_roster_member_count,1278,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5112,3773,0.7380672926447575,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,location_variables,,1278,1278,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,weight_variables,uzb_popw_unverified,1278,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,round_or_year,round,1278,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_74,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2556,35,0.013693270735524257,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,10200,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,raw_score,uzb_fies_raw_score,1275,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,remittance_receipt,uzb_any_remittance,1275,46,0.03607843137254902,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,remittance_amount,uzb_total_remittance_original,1275,1195,0.9372549019607843,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,primary_shock,uzb_any_verified_shock,1275,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,3825,35,0.009150326797385621,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,household_size,hhsize,1275,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,age,,1275,1275,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,sex,,1275,1275,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,education,,1275,1275,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,children,l2cu_roster_member_count,1275,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5100,3780,0.7411764705882353,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,location_variables,,1275,1275,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,weight_variables,uzb_popw_unverified,1275,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,round_or_year,round,1275,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_75,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2550,35,0.013725490196078431,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,12512,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,raw_score,uzb_fies_raw_score,1564,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,remittance_receipt,uzb_any_remittance,1564,45,0.02877237851662404,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,remittance_amount,uzb_total_remittance_original,1564,1483,0.9482097186700768,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,primary_shock,uzb_any_verified_shock,1564,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4692,35,0.007459505541346973,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,household_size,hhsize,1564,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,age,,1564,1564,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,sex,,1564,1564,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,education,,1564,1564,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,children,l2cu_roster_member_count,1564,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,6256,4856,0.7762148337595908,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,location_variables,,1564,1564,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,weight_variables,uzb_popw_unverified,1564,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,round_or_year,round,1564,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_76,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,3128,35,0.01118925831202046,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,12304,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,raw_score,uzb_fies_raw_score,1538,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,remittance_receipt,uzb_any_remittance,1538,37,0.024057217165149546,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,remittance_amount,uzb_total_remittance_original,1538,1471,0.9564369310793238,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,primary_shock,uzb_any_verified_shock,1538,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4614,34,0.007368877329865626,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,household_size,hhsize,1538,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,age,,1538,1538,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,sex,,1538,1538,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,education,,1538,1538,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,children,l2cu_roster_member_count,1538,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,6152,4844,0.7873862158647594,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,location_variables,,1538,1538,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,weight_variables,uzb_popw_unverified,1538,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,round_or_year,round,1538,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_77,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,3076,34,0.011053315994798439,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_78,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,12112,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_78,raw_score,uzb_fies_raw_score,1514,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_78,remittance_receipt,uzb_any_remittance,1514,39,0.025759577278731835,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_78,remittance_amount,uzb_total_remittance_original,1514,1421,0.9385733157199472,,Not tested; structural non-administration is not respondent refusal.,unweighted
